query_id,query_name,query_type,release_id,release_version,timestamp,execution_time_ms,baseline_execution_time_ms,rows_examined,rows_returned,cpu_time_ms,io_cost,plan_hash,baseline_plan_hash,plan_changed,index_name,index_status,statistics_age,statistics_status,workload_level,schema_change,release_change,regression_label,regression_severity,expected_impact,user_impact,evidence
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-20 12:08:00,14.18,13.8,25,1,8.73,1.85,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,3,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": 2.75, ""delta_ms"": 0.38, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-20 14:38:00,14.76,13.8,25,1,9.09,1.92,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,7,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 6.96, ""delta_ms"": 0.96, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-20 16:30:00,13.69,13.8,25,1,8.43,1.79,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,13,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": -0.8, ""delta_ms"": -0.11, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-20 18:48:00,14.16,13.8,25,1,8.72,1.85,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,9,CURRENT,LOW,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 2.61, ""delta_ms"": 0.36, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-20 20:45:00,15.26,13.8,25,1,9.4,1.99,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,2,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": 10.58, ""delta_ms"": 1.46, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-20 22:07:00,14.39,13.8,25,1,8.87,1.88,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,14,CURRENT,LOW,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 4.28, ""delta_ms"": 0.59, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-21 00:32:00,14.37,13.8,25,1,8.85,1.87,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,10,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 4.13, ""delta_ms"": 0.57, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-106,v1.5.0,2026-08-21 02:10:00,14.33,13.8,25,1,8.83,1.87,b1ad58e1033f203f,b1ad58e1033f203f,0,idx_appt_doctor_date_time_status,OPTIMAL,14,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 3.84, ""delta_ms"": 0.53, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 08:07:00,29.9,28.5,350,24,19.93,6.08,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,12,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 4.91, ""delta_ms"": 1.4, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 10:05:00,27.34,28.5,350,24,18.23,5.56,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,13,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": -4.07, ""delta_ms"": -1.16, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 12:08:00,29.81,28.5,350,24,19.87,6.07,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,8,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": 4.6, ""delta_ms"": 1.31, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 14:35:00,30.98,28.5,350,24,20.66,6.31,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,11,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": 8.7, ""delta_ms"": 2.48, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 16:46:00,28.31,28.5,350,24,18.87,5.76,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,7,CURRENT,LOW,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": -0.67, ""delta_ms"": -0.19, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 18:00:00,27.43,28.5,350,24,18.29,5.58,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,10,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": -3.75, ""delta_ms"": -1.07, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 20:27:00,27.38,28.5,350,24,18.26,5.57,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,12,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": -3.93, ""delta_ms"": -1.12, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-20 22:03:00,27.23,28.5,350,24,18.15,5.54,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,8,CURRENT,LOW,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": -4.46, ""delta_ms"": -1.27, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-21 00:26:00,27.73,28.5,350,24,18.49,5.64,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,13,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": -2.7, ""delta_ms"": -0.77, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-106,v1.5.0,2026-08-21 02:41:00,31.89,28.5,350,24,21.26,6.49,e76181d244fee67c,e76181d244fee67c,0,idx_appt_patient_date,OPTIMAL,6,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": 11.89, ""delta_ms"": 3.39, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 08:24:00,34.99,16.4,1,1,21.76,9.26,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,14,CURRENT,HIGH,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 113.35, ""delta_ms"": 18.59, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 10:24:00,31.92,16.4,1,1,19.85,8.45,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,2,CURRENT,HIGH,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 94.63, ""delta_ms"": 15.52, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 12:42:00,34.25,16.4,1,1,21.3,9.06,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,11,CURRENT,NORMAL,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 108.84, ""delta_ms"": 17.85, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 14:07:00,28.12,16.4,1,1,17.49,7.44,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,9,CURRENT,NORMAL,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 71.46, ""delta_ms"": 11.72, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 16:08:00,23.01,16.4,1,1,14.31,6.09,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,14,CURRENT,NORMAL,COLUMN_ADDED,schema_change,WARNING,MEDIUM,Moderate query slowdown; planner row estimates drifting.,Minor booking delay under load; warning flag raised for DBA review.,"{""rule_triggered"": ""STATS_STALE_OR_MILD_TIME_INCREASE"", ""delta_pct"": 40.3, ""delta_ms"": 6.61, ""plan_diff"": ""Planner estimate mismatch due to stale stats"", ""index_impact"": ""Index status: CHANGED"", ""statistics_status"": ""CURRENT"", ""recommendation"": ""Execute ANALYZE on appointments table to refresh statistics.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 18:01:00,31.8,16.4,1,1,19.78,8.41,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,8,CURRENT,NORMAL,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 93.9, ""delta_ms"": 15.4, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 20:34:00,27.94,16.4,1,1,17.37,7.39,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,9,CURRENT,HIGH,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 70.37, ""delta_ms"": 11.54, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-20 22:14:00,27.5,16.4,1,1,17.1,7.28,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,8,CURRENT,NORMAL,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 67.68, ""delta_ms"": 11.1, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-21 00:17:00,33.0,16.4,1,1,20.53,8.73,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,12,CURRENT,NORMAL,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 101.22, ""delta_ms"": 16.6, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-106,v1.5.0,2026-08-21 02:02:00,33.01,16.4,1,1,20.53,8.74,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,CHANGED,10,CURRENT,HIGH,COLUMN_ADDED,schema_change,REGRESSION,HIGH,Significant latency degradation across booking transactions.,Noticeable scheduling UI lag; increased booking abandonment rate.,"{""rule_triggered"": ""TIME_HIGH_PCT_REGRESSION"", ""delta_pct"": 101.28, ""delta_ms"": 16.61, ""plan_diff"": ""Sub-optimal plan selection or extra temporary B-Tree sorting"", ""index_impact"": ""Index status: CHANGED"", ""recommendation"": ""Analyze index selectivity and query predicates before deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 08:01:00,14.52,15.1,1,1,9.13,2.79,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,4,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": -3.84, ""delta_ms"": -0.58, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 10:38:00,15.88,15.1,1,1,9.99,3.05,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,8,CURRENT,LOW,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 5.17, ""delta_ms"": 0.78, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 12:45:00,16.25,15.1,1,1,10.22,3.12,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,4,CURRENT,LOW,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 7.62, ""delta_ms"": 1.15, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 14:25:00,15.73,15.1,1,1,9.9,3.02,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,4,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": 4.17, ""delta_ms"": 0.63, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 16:48:00,15.64,15.1,1,1,9.84,3.0,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,3,CURRENT,LOW,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 3.58, ""delta_ms"": 0.54, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 18:18:00,16.7,15.1,1,1,10.5,3.21,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,14,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": 10.6, ""delta_ms"": 1.6, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 20:36:00,15.88,15.1,1,1,9.99,3.05,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,10,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 5.17, ""delta_ms"": 0.78, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-20 22:43:00,15.12,15.1,1,1,9.51,2.9,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,4,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 0.13, ""delta_ms"": 0.02, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-21 00:09:00,15.12,15.1,1,1,9.51,2.9,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,7,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 0.13, ""delta_ms"": 0.02, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-106,v1.5.0,2026-08-21 02:03:00,16.09,15.1,1,1,10.12,3.09,d54f2bccb838a972,d54f2bccb838a972,0,idx_appt_pk,OPTIMAL,11,CURRENT,NORMAL,COLUMN_ADDED,schema_change,NORMAL,OK,System performance within acceptable noise band.,Normal patient scheduling experience with zero delay.,"{""rule_triggered"": ""WITHIN_NOISE_BAND"", ""delta_pct"": 6.56, ""delta_ms"": 0.99, ""plan_diff"": ""NONE"", ""index_impact"": ""OPTIMAL"", ""recommendation"": ""Performance within normal operational variance.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-106,v1.5.0,2026-08-20 08:35:00,20.3,18.2,90,16,12.71,2.9,d92063c67a1d5b2c,d92063c67a1d5b2c,0,idx_appt_doctor_date,OPTIMAL,1,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": 11.54, ""delta_ms"": 2.1, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-106,v1.5.0,2026-08-20 10:41:00,18.91,18.2,90,16,11.85,2.7,d92063c67a1d5b2c,d92063c67a1d5b2c,0,idx_appt_doctor_date,OPTIMAL,13,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": 3.9, ""delta_ms"": 0.71, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-106,v1.5.0,2026-08-20 12:44:00,17.75,18.2,90,16,11.12,2.54,d92063c67a1d5b2c,d92063c67a1d5b2c,0,idx_appt_doctor_date,OPTIMAL,7,CURRENT,HIGH,COLUMN_ADDED,schema_change,NORMAL,OK,Slight concurrency queueing without plan degradation.,Imperceptible patient UI latency (<50ms shift); no booking hazard.,"{""rule_triggered"": ""FALSE_POSITIVE_GRACE_BAND"", ""delta_pct"": -2.47, ""delta_ms"": -0.45, ""plan_diff"": ""NONE - Query plan remains optimal index search"", ""index_impact"": ""OPTIMAL (no index drop)"", ""workload_effect"": ""Queue delay during HIGH workload"", ""recommendation"": ""Maintain baseline. No schema or query regression detected; transient queue latency.""}"
